gene_id gene_name gene_type chr logFC AveExpr t P.Value adj.P.Val z.std qvalue
ENSG00000000003.14 TSPAN6 protein_coding chrX -0.493537600383672 5.89887931257184 -15.0629676140873 3.83604743590493e-35 1.03157464940503e-33 -12.3692038545254 1.3310200249313e-34
ENSG00000000419.12 DPM1 protein_coding chr20 -0.124995143879616 5.42344038167272 -5.90910847029496 1.33275056877968e-08 2.853764711705e-08 -5.68181207618926 3.68215521766887e-09
ENSG00000000457.13 SCYL3 protein_coding chr1 -0.157242801641187 4.31796917383876 -8.45587014512885 4.53764642326685e-15 1.49898919916396e-14 -7.83910620570942 1.93411561867453e-15
ENSG00000000460.16 C1orf112 protein_coding chr1 -0.663688432099691 4.04394503246372 -17.4168940653935 2.34521742622626e-41 2.68238050295775e-39 -13.4701083080059 3.46102161969691e-40
ENSG00000000938.12 FGR protein_coding chr1 0.434239677407676 -0.920230149120862 5.69190223211804 4.92326222210575e-08 1.00929167574687e-07 5.4540598394728 1.30226875213574e-08
ENSG00000000971.15 CFH protein_coding chr1 -0.28828349623383 1.77797552508634 -2.98993312606596 0.00321533200660142 0.00451525615596567 -2.9463645554245 0.000582594421523532
ENSG00000001036.13 FUCA2 protein_coding chr6 -0.188186121215371 4.01403132397724 -7.50356179673406 1.98007334779583e-12 5.47949912774167e-12 -7.03587997274381 7.07008753057693e-13
ENSG00000001084.11 GCLC protein_coding chr6 -0.107732882830434 4.61491826193342 -4.80963056320828 3.16587996708067e-06 5.70240410473044e-06 -4.65975368621306 7.3576973397168e-07
ENSG00000001167.14 NFYA protein_coding chr6 -0.267687370807598 6.17192567760828 -8.66090697263106 2.76018661958699e-15 9.27115314977216e-15 -7.90129583955875 1.19623824641958e-15
ENSG00000001460.17 STPG1 protein_coding chr1 0.535671034065941 2.36764235025741 9.49909699661938 4.28500559272085e-18 1.7671760362956e-17 8.67095778714703 2.28015170132844e-18
ENSG00000001461.16 NIPAL3 protein_coding chr1 0.150426527813865 3.71547674407506 4.05834826451622 7.37152537098327e-05 0.000119736303840372 3.96396438909536 1.54493344921488e-05
ENSG00000001497.16 LAS1L protein_coding chrX 0.0486324098883927 6.15753188594427 2.61780981241837 0.00950155884611726 0.0127473880353042 2.59346000955722 0.00164476984291399
ENSG00000001561.6 ENPP4 protein_coding chr6 0.224894933067395 3.61957791538605 7.48726716468242 3.53011591648025e-12 9.62083579651602e-12 6.95482035176244 1.24135709510935e-12
ENSG00000001617.11 SEMA3F protein_coding chr3 0.526591850855766 4.46437077579958 10.6697291684744 6.93774537391657e-22 3.90669587647591e-21 9.61460152021237 5.04073112489248e-22
