gene_id gene_name gene_type chr logFC AveExpr t P.Value adj.P.Val z.std qvalue
ENSG00000000003.14 TSPAN6 protein_coding chrX 0.109842781636012 5.89887931257184 2.11995500486646 0.035040155723345 0.238212200984862 2.10789404183067 0.158813529441433
ENSG00000000419.12 DPM1 protein_coding chr20 -0.0681677029181513 5.42344038167272 -1.6375332398116 0.102831623107691 0.390113792078112 -1.63127823809309 0.260084697373009
ENSG00000000457.13 SCYL3 protein_coding chr1 -0.0698016047150061 4.31796917383876 -2.04144147392913 0.0423091666696283 0.259211708423942 -2.03046626724042 0.172813676701496
ENSG00000000460.16 C1orf112 protein_coding chr1 0.00913197590543134 4.04394503246372 0.211021347040517 0.833051824139015 0.935921343945951 0.210789125956202 0.623968761033661
ENSG00000000938.12 FGR protein_coding chr1 0.331149261203255 -0.920230149120862 2.52922819034297 0.0123409607902232 0.146137663488508 2.50224179588228 0.0974284189767815
ENSG00000000971.15 CFH protein_coding chr1 0.0954452008509676 1.77797552508634 0.517834774133594 0.605059158296126 0.831115457445473 0.51713896028807 0.554095796204136
ENSG00000001036.13 FUCA2 protein_coding chr6 0.0261401956055524 4.01403132397724 0.550460117329252 0.582522368284115 0.819663604006743 0.549704064983639 0.546460967863137
ENSG00000001084.11 GCLC protein_coding chr6 -0.0929029711984934 4.61491826193342 -2.0116655897982 0.045389791118768 0.267863397130315 -2.00102411551005 0.17858166513117
ENSG00000001167.14 NFYA protein_coding chr6 0.141045218785363 6.17192567760828 2.54202726234754 0.0119159622345758 0.143803234370269 2.5146233151948 0.0958720800236734
ENSG00000001460.17 STPG1 protein_coding chr1 -0.161436685958983 2.36764235025741 -1.77511516893831 0.077151725770399 0.343795697954814 -1.76745699088215 0.229204918863306
ENSG00000001461.16 NIPAL3 protein_coding chr1 0.220689341076014 3.71547674407506 3.00741707221792 0.00293451216284319 0.0792980736040487 2.97451593255277 0.0528671784858148
ENSG00000001497.16 LAS1L protein_coding chrX 0.0381707210942736 6.15753188594427 1.04000380084784 0.29938482817668 0.632449551871437 1.03775350480998 0.421647359417742
ENSG00000001561.6 ENPP4 protein_coding chr6 -0.0239363971367382 3.61957791538605 -0.373639812625865 0.709012358384045 0.884833759428692 -0.373182851414869 0.589909214233458
ENSG00000001617.11 SEMA3F protein_coding chr3 -0.0105650189789189 4.46437077579958 -0.11854349275779 0.905738437088653 0.967330213723743 -0.118415509937291 0.64490871895586
ENSG00000001626.14 CFTR protein_coding chr7 0.142287466964144 1.94456699761158 1.24214594199368 0.215423889240114 0.548017964337864 1.23878835039924 0.365357722039335
ENSG00000001629.9 ANKIB1 protein_coding chr7 0.00946841295804193 6.44693908339995 0.2640848600328 0.791964725701329 0.921948894849693 0.263760172606127 0.614653478496733
ENSG00000001630.15 CYP51A1 protein_coding chr7 0.00828756451723541 7.24420765339136 0.152980392739958 0.878542615353202 0.956701677083851 0.152816969296205 0.637822787128691
ENSG00000001631.15 KRIT1 protein_coding chr7 0.037996985204212 5.35150825012408 1.32617894631781 0.18606352042673 0.514418094524467 1.32231427742015 0.342957047801086
ENSG00000002016.17 RAD52 protein_coding chr12 -0.0723216696438403 4.4391298027941 -1.4495684357333 0.148545865722036 0.461788589805439 -1.44468684819081 0.307869519275566
ENSG00000002330.13 BAD protein_coding chr11 -0.0367786418308616 3.95854543193734 -0.407024620545826 0.684357738437687 0.873181977895069 -0.406523847443183 0.582141095967539
ENSG00000002549.12 LAP3 protein_coding chr4 -0.0380592219902883 4.3119529273422 -0.729661489914082 0.466309040766895 0.750270561361924 -0.728497594305891 0.500197367696814
ENSG00000002586.19 CD99 protein_coding chrX 0.383526317262778 4.64787875895783 3.35337619585393 0.00092886681161049 0.0535135084574266 3.31123044505113 0.0356768843736009
ENSG00000002587.9 HS3ST1 protein_coding chr4 0.547390321479001 2.59928557701399 3.88350865029096 0.000135016460034473 0.0203263241627967 3.8171237486158 0.0135513431617617
ENSG00000002745.12 WNT16 protein_coding chr7 0.403995101114393 -1.57071549122066 1.41016501383097 0.160018110588192 0.478127056810926 1.40501065268548 0.318762200675074
ENSG00000002746.14 HECW1 protein_coding chr7 -0.00149039865639968 5.85536334260076 -0.0184012986851658 0.985334102426515 0.995507335100415 -0.0183820119214236 0.663694104745622
ENSG00000002822.15 MAD1L1 protein_coding chr7 -0.0116872423272341 3.65239768955895 -0.222975151509635 0.823746940176826 0.93266559132703 -0.222728343901104 0.621798185545666
ENSG00000002834.17 LASP1 protein_coding chr17 0.101547870576225 7.38751589224541 2.38268966473522 0.0179793315292908 0.175199663264297 2.36604350496736 0.11680374374158
ENSG00000002919.14 SNX11 protein_coding chr17 0.000443223538552421 3.80756803369403 0.0117301418155734 0.990651455345951 0.997516733711034 0.011716931268763 0.665033749331784
ENSG00000002933.7 TMEM176A protein_coding chr7 -0.0477669693098477 -0.588554853518848 -0.305116874235283 0.760544852026574 0.907516750855565 -0.30476537819818 0.605031722282574
ENSG00000003056.7 M6PR protein_coding chr12 0.0162355309953631 4.6107529426309 0.324464444881314 0.745886605541452 0.900249889067362 0.324067930595894 0.600186983164359
ENSG00000003096.14 KLHL13 protein_coding chrX 0.0177884555705721 4.51567411957625 0.157312259300228 0.875132734858993 0.954928286783992 0.157142257170418 0.636640486761902
ENSG00000003137.8 CYP26B1 protein_coding chr2 0.346335365447434 2.15100617918693 1.54607564046919 0.123403870519704 0.423997595491651 1.54064228536856 0.28267466710905
ENSG00000003147.17 ICA1 protein_coding chr7 0.0544286936292943 3.29446971564929 0.679068890167655 0.497796071176791 0.769258411700358 0.677961552264754 0.512856364659543
ENSG00000003249.13 DBNDD1 protein_coding chr16 0.103856779908912 4.66736804209727 1.68536339346042 0.0933571386526419 0.373131980991067 1.67794857464727 0.248763105347534
ENSG00000003393.14 ALS2 protein_coding chr2 0.0505424594854164 6.02020271561536 1.54648519379347 0.123312732456748 0.423893534249251 1.54101665536553 0.282605290590487
ENSG00000003400.14 CASP10 protein_coding chr2 0.0637263656335408 1.89389462653383 1.03238118185538 0.303023782494334 0.635902852502293 1.02997065210579 0.423949638054777
ENSG00000003402.19 CFLAR protein_coding chr2 0.0285708410936872 6.0213200337069 0.625805341021508 0.532040111133687 0.788016784571946 0.624894791317752 0.525362371446763
ENSG00000003436.15 TFPI protein_coding chr2 0.0976444737040857 4.40014905111468 1.32118467443555 0.187915462012654 0.51679547463426 1.3167708041039 0.344542021721394
ENSG00000003509.15 NDUFAF7 protein_coding chr2 -0.013536477306462 4.40147990517433 -0.393986820816151 0.69394159437555 0.878253537900258 -0.393511686267397 0.585522250840665
ENSG00000003756.16 RBM5 protein_coding chr3 0.00383461174916904 8.17766646822414 0.110585205527862 0.912038046481513 0.969325900604922 0.110468227401722 0.646239222078495
ENSG00000003987.13 MTMR7 protein_coding chr8 0.0786110258500027 4.53467298236818 1.35928940413916 0.175342255797927 0.500401570580799 1.35523638468319 0.333612381034266
ENSG00000003989.17 SLC7A2 protein_coding chr8 0.14473588669492 1.12425071543525 0.814890615547219 0.415953895903271 0.718386992404944 0.813460828868448 0.478940932903329
ENSG00000004059.10 ARF5 protein_coding chr7 -0.0314874228037887 6.35334016142659 -0.668028505189269 0.504778332485781 0.772632943156612 -0.666990295099928 0.515106128729406
ENSG00000004139.13 SARM1 protein_coding chr17 0.0670141762197206 5.83329267673726 1.78401395522852 0.0756871624188316 0.341659066849129 1.77627766657743 0.22778044973198
ENSG00000004142.11 POLDIP2 protein_coding chr17 0.0165744274460316 5.57850784801352 0.508350374244249 0.611682535360691 0.834072577144912 0.507673215448279 0.556067276315175
ENSG00000004399.12 PLXND1 protein_coding chr3 -0.128932906655089 4.69711218485461 -1.06552842229028 0.287864662304427 0.62183568332477 -1.06281763117737 0.414571206651618
ENSG00000004455.16 AK2 protein_coding chr1 -0.0120800468436707 6.13095412408404 -0.41277274391007 0.680141827474474 0.871075335222645 -0.412269600762301 0.580736619804284
ENSG00000004468.12 CD38 protein_coding chr4 -0.00804608921936478 -0.713127882072451 -0.0483340518059547 0.961490553646094 0.987373102941632 -0.0482831871371702 0.658271099067947
ENSG00000004478.7 FKBP4 protein_coding chr12 0.0484544689310899 6.93360789034217 1.20989917216899 0.22768827452393 0.560518215935994 1.20633518954616 0.373691506232577
ENSG00000004487.16 KDM1A protein_coding chr1 0.00135653546553018 8.07861689844581 0.0401676290890014 0.967993416762146 0.990083018149515 0.0401250676933793 0.660077770585491
ENSG00000004534.14 RBM6 protein_coding chr3 -0.0216044462291396 7.9719882899594 -0.505752288448074 0.613529416258388 0.834459867755937 -0.505041887171239 0.556325478827902
ENSG00000004660.14 CAMKK1 protein_coding chr17 -0.0862001641476359 4.20145410581457 -1.7621967166131 0.0793908087729102 0.348294841866601 -1.754231727656 0.232204450042405
ENSG00000004700.15 RECQL protein_coding chr12 -0.0289427644341124 5.4647377620388 -0.710678404034132 0.477973750597244 0.756103187400476 -0.709565289665257 0.504085917163486
ENSG00000004766.15 VPS50 protein_coding chr7 0.0743689738512111 5.63846282740262 2.01517212266349 0.0450817662121119 0.267391971252586 2.00389073529064 0.178267370534996
ENSG00000004776.12 HSPB6 protein_coding chr19 0.00871432748930442 -0.954675179772789 0.0523229730990014 0.958314872245056 0.985974018744745 0.0522683495320949 0.657338344581088
ENSG00000004777.18 ARHGAP33 protein_coding chr19 -0.0727501156451571 6.99849547503016 -1.31780309679162 0.188827008400478 0.518068368530533 -1.31405704382529 0.345390646482996
ENSG00000004779.9 NDUFAB1 protein_coding chr16 -0.118738988409925 5.60270465914193 -1.67816749095701 0.0946270367673921 0.376026995968566 -1.67147933685497 0.250693180903955
ENSG00000004799.7 PDK4 protein_coding chr7 0.5130568220815 2.69868226439961 3.80032089224123 0.000183698045372721 0.0241466967999635 3.74044047860628 0.0160983447837672
ENSG00000004809.13 SLC22A16 protein_coding chr6 0.162446583562385 2.17575126938235 2.37553876622795 0.0183285456533903 0.17571365230953 2.35891313200897 0.117146414746802
ENSG00000004838.13 ZMYND10 protein_coding chr3 0.0369049814444936 1.3514809767557 0.30378011941053 0.76156227700413 0.907661532920835 0.303429880529832 0.605128246938702
ENSG00000004848.7 ARX protein_coding chrX -0.118988097899082 4.87783885775718 -0.803116414211155 0.423577557873166 0.723045438704277 -0.800229988674711 0.482046669282287
ENSG00000004864.13 SLC25A13 protein_coding chr7 -0.0699091653775043 3.5598339386926 -0.925619319027656 0.355641104929912 0.676581891513148 -0.923702740415155 0.451069918766218
ENSG00000004866.20 ST7 protein_coding chr7 0.117506572906644 5.4685899335965 1.81250310102965 0.0712632755881865 0.331896175624092 1.80379611201482 0.221271634454716
ENSG00000004897.11 CDC27 protein_coding chr17 -0.030114335986887 6.53366914243841 -0.962492633076214 0.336772988826158 0.662075875330053 -0.960560914889289 0.441398912752893
ENSG00000004939.14 SLC4A1 protein_coding chr17 0.330142510756497 2.06521019651714 1.70688736103488 0.0891484567672636 0.3657724010013 1.69990680471317 0.243856551994896
ENSG00000004948.13 CALCR protein_coding chr7 0.584313732806811 -4.32449939946778 2.17882245608609 0.0304245437528082 0.222548967467593 2.16451895113964 0.14837101899462
ENSG00000004961.14 HCCS protein_coding chrX -0.0125242887294975 3.50708626481657 -0.300594855662929 0.76398757012967 0.90908516319959 -0.300248556135218 0.606077366036103
ENSG00000004975.11 DVL2 protein_coding chr17 -0.0131110725271798 5.40769540078383 -0.33440065508308 0.738382220103426 0.897699090619944 -0.333996473047296 0.598486393091083
ENSG00000005007.12 UPF1 protein_coding chr19 0.0127407264037573 5.62420507075721 0.326603658567729 0.744259076057977 0.899733107483398 0.326218459436671 0.599842450403399
ENSG00000005020.12 SKAP2 protein_coding chr7 0.192478371205043 1.53886960400925 1.37520760757336 0.170355294576882 0.494033698118663 1.37106307442877 0.32936698849533
ENSG00000005022.5 SLC25A5 protein_coding chrX -0.0603130272088825 6.37823468398927 -1.13333180208703 0.258209841956633 0.59161618119514 -1.13063240628349 0.394424187433763
ENSG00000005059.15 CCDC109B protein_coding chr4 -0.273704141744661 3.61578924169333 -2.01396703536405 0.0454093393795345 0.267863397130315 -2.00084274445454 0.17858166513117
ENSG00000005075.15 POLR2J protein_coding chr7 -0.0306118645894148 5.1374428911257 -0.675178826283795 0.500248439026505 0.770783703279198 -0.674098899661001 0.513873260259607
ENSG00000005100.12 DHX33 protein_coding chr17 -0.0387089973899337 5.27678254793365 -0.965112304666458 0.335474932826958 0.661273205312869 -0.963144658929418 0.440863781227813
ENSG00000005108.15 THSD7A protein_coding chr7 0.132383973629258 6.10509625813447 1.16849606814324 0.243858161085945 0.5772949051061 1.16539742020406 0.384876345667463
ENSG00000005156.11 LIG3 protein_coding chr17 -0.0876279311782093 5.91636163431254 -2.72391900162221 0.00693555834458531 0.113491060857266 -2.69992272428029 0.0756632777845844
ENSG00000005175.9 RPAP3 protein_coding chr12 -0.0306313522031371 5.27960927042907 -0.784556521739052 0.433504424322946 0.729587597447307 -0.78320894268145 0.486408256622697
ENSG00000005187.11 ACSM3 protein_coding chr16 0.0434862579113726 0.818045418022236 0.546979468162061 0.584979173347069 0.821152626660445 0.546126226007648 0.547453683358292
ENSG00000005189.19 AC004381.6 protein_coding chr16 0.0753503995166077 3.51349596678814 1.76832043678269 0.0783021989337965 0.345831286670989 1.76062320188115 0.230562024113038
ENSG00000005194.14 CIAPIN1 protein_coding chr16 -0.0273472482413154 5.57780798500859 -0.803553505930859 0.422450745215415 0.722501934772727 -0.802176712371326 0.481684321017682
ENSG00000005206.16 SPPL2B protein_coding chr19 -0.118128087002693 5.37838272890248 -2.29898817914447 0.0223896354088864 0.192391463905738 -2.28369205345274 0.128265333559535
ENSG00000005238.19 FAM214B protein_coding chr9 -0.0656209102775836 5.13571190236222 -1.60004349780976 0.110915146514807 0.401822170035337 -1.59409326801416 0.267890547869892
ENSG00000005243.9 COPZ2 protein_coding chr17 -0.190929447813611 -2.15484345101541 -0.987871338070322 0.32435545483335 0.652631959053242 -0.985547004279566 0.435102754665823
ENSG00000005249.12 PRKAR2B protein_coding chr7 0.146929241132727 7.50091010803055 2.24878038187473 0.0257486817108623 0.205791931535055 2.22998133983785 0.137199282163254
ENSG00000005302.17 MSL3 protein_coding chrX -0.0594577195284958 5.34595194457403 -1.61896383377266 0.106790167338522 0.395500842620001 -1.61278987151759 0.26367618641639
ENSG00000005339.14 CREBBP protein_coding chr16 -0.00508858496594831 7.20444463112771 -0.131412688098649 0.895559044411779 0.963144279415624 -0.131273386077589 0.642118001273332
ENSG00000005379.15 BZRAP1 protein_coding chr17 0.00785539062839468 6.05779040768696 0.130424200816612 0.89634017220071 0.963229291213049 0.130285979572464 0.642174677730446
ENSG00000005381.7 MPO protein_coding chr17 0.23250849345792 -1.39446008497064 1.68961635246001 0.0929499968310045 0.372882451941116 1.68003761799432 0.248596746995791
ENSG00000005436.13 GCFC2 protein_coding chr2 -0.0463703334818227 5.03634643324967 -1.00262395631951 0.317052131906091 0.647484782770307 -1.00053404180928 0.431671187228175
ENSG00000005448.16 WDR54 protein_coding chr2 -0.137708120306832 4.71691539991101 -3.00581256636688 0.00293028392853082 0.0792980736040487 -2.97495828466856 0.0528671784858148
ENSG00000005469.11 CROT protein_coding chr7 -0.0214725900064937 3.57057345649945 -0.370240395075992 0.711529973940083 0.886048346918466 -0.369802068437714 0.590718966736767
ENSG00000005471.16 ABCB4 protein_coding chr7 0.2455922658571 0.903229705200001 2.10404332580749 0.0365109299918437 0.241950158343241 2.09119117626118 0.161305585677559
ENSG00000005483.20 KMT2E protein_coding chr7 -0.00637584680010568 7.51571524316119 -0.160407889911966 0.872699115314548 0.954192398178394 -0.160230993758942 0.636149877690463
ENSG00000005486.16 RHBDD2 protein_coding chr7 0.0200734888868198 4.91681140764388 0.383479850451602 0.701711355882578 0.881244291458188 0.383011340096324 0.587516154285831
ENSG00000005513.9 SOX8 protein_coding chr16 0.0326004492290356 4.03028693258483 0.268273503667265 0.788755489171344 0.920685168075815 0.267927027389033 0.613810965357693
ENSG00000005700.14 IBTK protein_coding chr6 0.0190527358979722 6.45124405541777 0.575884952722025 0.565232632206291 0.808511254156376 0.57508674462679 0.539025815364735
ENSG00000005801.16 ZNF195 protein_coding chr11 0.0503642339256132 6.58270881818948 1.01572566003633 0.310841225077051 0.641903008105733 1.01345846633535 0.427949877692547
ENSG00000005810.17 MYCBP2 protein_coding chr13 0.101123149868454 7.13627376207894 2.20770961031847 0.0282925810781549 0.214828753111366 2.19320543589625 0.143224034562723
ENSG00000005812.10 FBXL3 protein_coding chr13 0.0308639993910554 5.91622779666094 0.647050941061373 0.518217485216962 0.780638481067444 0.646095537492231 0.520443335326886
ENSG00000005844.17 ITGAL protein_coding chr16 0.185169878718316 -0.731241933656097 1.55245041555524 0.122031692830584 0.421240941304018 1.54630181920552 0.280836835213046
ENSG00000005882.11 PDK2 protein_coding chr17 0.0841790505559408 4.18503671662083 1.72525827928978 0.0858151648283158 0.359721159753916 1.71789831175923 0.239822254104085
ENSG00000005884.17 ITGA3 protein_coding chr17 0.0793389474708337 3.74726910723699 1.33146178944845 0.184328830213532 0.512350957137629 1.32754389355482 0.341578909389675
ENSG00000005889.15 ZFX protein_coding chrX 0.0375222937140655 5.4950779327633 0.84578120650104 0.39852618493843 0.707394084930498 0.844256327029884 0.471612078933541
ENSG00000005893.15 LAMP2 protein_coding chrX 0.0669318718533292 5.3785365913569 1.40414434013565 0.161679233731594 0.480387438163032 1.39944615720149 0.320269172773596
ENSG00000005961.17 ITGA2B protein_coding chr17 0.0069528253714702 1.95711061247871 0.0877705778174272 0.930135623491836 0.976307065859317 0.087674203228197 0.650893490369877
ENSG00000005981.12 ASB4 protein_coding chr7 -0.0910346672372001 1.07223024359286 -1.05337468119021 0.293230536120906 0.626626080618523 -1.051061083704 0.417764913348849
ENSG00000006007.11 GDE1 protein_coding chr16 -0.0285492656382287 5.23860219449546 -0.714334410130261 0.475717768014291 0.754839254274281 -0.713206850203576 0.503243266451561
ENSG00000006015.17 C19orf60 protein_coding chr19 0.00585881193805605 3.97274297964207 0.0651276480967627 0.948127156233396 0.983349010681643 0.0650588345451802 0.655588279749858
ENSG00000006016.10 CRLF1 protein_coding chr19 -0.144956720694227 0.704814516080461 -1.52541354325816 0.128477377603748 0.431952230649474 -1.52013369492417 0.287977937384921
ENSG00000006025.11 OSBPL7 protein_coding chr17 -0.0364237738357099 3.79615763371588 -0.621575765481595 0.534811251402495 0.789818511126314 -0.620678388889199 0.5265635632917
ENSG00000006042.11 TMEM98 protein_coding chr17 0.155430356182699 6.06195525775758 2.64050092545552 0.00884919531801334 0.125358739390573 2.61782585511464 0.0835753322736428
ENSG00000006047.12 YBX2 protein_coding chr17 -0.337472221876345 0.212848928658427 -2.93565456501002 0.00366794160527572 0.0863731596728963 -2.90539135727653 0.0575840627807843
ENSG00000006062.14 MAP3K14 protein_coding chr17 0.037612827082608 3.00475502083213 0.85446466041559 0.393699705988528 0.704625939756282 0.852927147361754 0.469766586119546
ENSG00000006071.13 ABCC8 protein_coding chr11 0.109439473023956 3.26661957324336 1.0056624603177 0.315699736055852 0.646221400451804 1.0033340013479 0.430828903733854
ENSG00000006116.3 CACNG3 protein_coding chr16 0.380620807122702 2.09317432519366 2.09072861241943 0.0376608119513031 0.244240626550167 2.07852737807856 0.162832616360754
ENSG00000006118.14 TMEM132A protein_coding chr11 -0.0240307624808854 7.28075843916901 -0.351807598144449 0.725355640148696 0.89207173732615 -0.351310204523287 0.594734696770296
ENSG00000006125.17 AP2B1 protein_coding chr17 0.0745648768332663 8.46102592508714 1.67121849139579 0.09600239191699 0.378067278942734 1.664550880931 0.25205341576534
ENSG00000006128.11 TAC1 protein_coding chr7 0.796530320018915 2.60333631499655 3.57197095464297 0.000428634453405441 0.0352802208517918 3.52179562636292 0.02352094632341
ENSG00000006194.9 ZNF263 protein_coding chr16 0.0246072402197011 5.00597281669692 0.764007039104193 0.445616360763551 0.737477477585585 0.762743536455995 0.491668355418851
ENSG00000006210.6 CX3CL1 protein_coding chr16 -0.105769747712366 2.68786843946952 -1.00206607686619 0.317501260580405 0.647876182097226 -0.999605912784136 0.431932128977892
ENSG00000006282.20 SPATA20 protein_coding chr17 -0.115377036274868 3.70297330724247 -1.90820029073612 0.0575676104642621 0.29937876903381 -1.89897616080452 0.199592626882753
ENSG00000006283.17 CACNA1G protein_coding chr17 -0.0853576404981985 3.544113546042 -0.608018407667959 0.543750528033827 0.795062114433075 -0.607151269900318 0.530059417595949
ENSG00000006327.13 TNFRSF12A protein_coding chr16 -0.0687806763488883 -0.648091491157684 -0.407226005894533 0.684239525696735 0.873177422140964 -0.406684772822766 0.582138058694948
ENSG00000006377.10 DLX6 protein_coding chr7 0.071820592428057 1.69231325954407 0.485005536561158 0.628115096431171 0.84236480192924 0.484381568886631 0.561595613988377
ENSG00000006432.15 MAP3K9 protein_coding chr14 0.0928578084638712 5.35330276539864 1.49322407362531 0.136691993488859 0.445291801981278 1.4882233797141 0.296871287077678
