gene_id gene_name gene_type chr logFC AveExpr t P.Value adj.P.Val z.std qvalue
ENSG00000000003.14 TSPAN6 protein_coding chrX -0.617428042349849 5.89887931257184 -18.4891560555178 1.01394113954636e-45 2.0481145908222e-44 -14.1928889072863 2.45778686601833e-45
ENSG00000000419.12 DPM1 protein_coding chr20 -0.142991267515417 5.42344038167272 -5.34377088601469 2.28088554271658e-07 4.27991029609138e-07 -5.17485458371379 5.13599549586099e-08
ENSG00000000457.13 SCYL3 protein_coding chr1 -0.191874374904855 4.31796917383876 -8.44272325942047 3.91250538822712e-15 1.14097466735484e-14 -7.8577001446246 1.3691970969059e-15
ENSG00000000460.16 C1orf112 protein_coding chr1 -1.04880457434098 4.04394503246372 -36.4105408341023 5.43763557864387e-97 6.74496571001641e-95 -20.8992644772252 8.09412139736153e-96
ENSG00000000938.12 FGR protein_coding chr1 0.477920390370341 -0.920230149120862 5.93851742420298 2.28423652685296e-08 4.5503892992522e-08 5.58896753237872 5.46057681786385e-09
ENSG00000000971.15 CFH protein_coding chr1 -0.25556925536944 1.77797552508634 -2.17445517697113 0.0309771060309512 0.0388128286832533 -2.15736667022338 0.00465763297611314
ENSG00000001036.13 FUCA2 protein_coding chr6 -0.24098601662504 4.01403132397724 -7.94736116978909 1.29299726547969e-13 3.46701991690657e-13 -7.4068857852121 4.16050745118521e-14
ENSG00000001084.11 GCLC protein_coding chr6 -0.00857694045954503 4.61491826193342 -0.290860527841948 0.771458992962714 0.793765915184604 -0.290467000307048 0.0952538226999575
ENSG00000001167.14 NFYA protein_coding chr6 -0.241917766073583 6.17192567760828 -7.17974750339271 4.73105831691554e-11 1.09952317184524e-10 -6.57916239360512 1.31945430336453e-11
ENSG00000001460.17 STPG1 protein_coding chr1 0.671398250010893 2.36764235025741 10.5061968500145 5.23738592607776e-21 2.08997090398581e-20 9.40430766983709 2.50801545050011e-21
ENSG00000001461.16 NIPAL3 protein_coding chr1 0.248442281489105 3.71547674407506 5.14282660090491 7.18004246662464e-07 1.3077165547216e-06 4.95642944208324 1.56929138001953e-07
ENSG00000001497.16 LAS1L protein_coding chrX -0.0115322183447053 6.15753188594427 -0.486931508487365 0.626808782529079 0.657022726461986 -0.486223399668553 0.0788443105190497
ENSG00000001561.6 ENPP4 protein_coding chr6 0.419683827872029 3.61957791538605 10.296851054668 7.43849604602662e-20 2.79185317184557e-19 9.12107184967507 3.35029108642747e-20
